weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
3020700,Iron Greatsword,Sacred,Greatsword,SwordLarge,10000,0.19,E,1,0.03,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3020000,Iron Greatsword,Standard,Greatsword,SwordLarge,10000,0.65,C,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30120900,Iron Roundshield,Cold,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30120400,Iron Roundshield,Fire,Small Shield,ShieldSmall,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30120500,Iron Roundshield,Flame Art,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30120100,Iron Roundshield,Heavy,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30120200,Iron Roundshield,Keen,Small Shield,ShieldSmall,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30120600,Iron Roundshield,Lightning,Small Shield,ShieldSmall,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30120800,Iron Roundshield,Magic,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30121200,Iron Roundshield,Occult,Small Shield,ShieldSmall,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
30121000,Iron Roundshield,Poison,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30120300,Iron Roundshield,Quality,Small Shield,ShieldSmall,10000,0.26,D,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30120700,Iron Roundshield,Sacred,Small Shield,ShieldSmall,10000,0.12,E,1,0.00,-,0,0.00,-,0,0.14,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30120000,Iron Roundshield,Standard,Small Shield,ShieldSmall,10000,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
16151100,Iron Spear,Blood,Spear,SpearNormal,10013,0.39,D,1,0.29,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
16150900,Iron Spear,Cold,Spear,SpearNormal,10000,0.39,D,1,0.29,D,1,0.36,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
16150400,Iron Spear,Fire,Spear,SpearNormal,10005,0.32,D,1,0.07,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16150500,Iron Spear,Flame Art,Spear,SpearNormal,10000,0.08,E,1,0.06,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
16150100,Iron Spear,Heavy,Spear,SpearNormal,10000,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
16150200,Iron Spear,Keen,Spear,SpearNormal,10000,0.15,E,1,0.41,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16150600,Iron Spear,Lightning,Spear,SpearNormal,10000,0.07,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16150800,Iron Spear,Magic,Spear,SpearNormal,10000,0.08,E,1,0.06,E,1,0.38,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
16151200,Iron Spear,Occult,Spear,SpearNormal,10013,0.17,E,1,0.13,E,1,0.00,-,0,0.00,-,0,0.65,C,1,STR|DEX|ARC,INT|FAI
16151000,Iron Spear,Poison,Spear,SpearNormal,10013,0.39,D,1,0.29,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
16150300,Iron Spear,Quality,Spear,SpearNormal,10000,0.53,D,1,0.53,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16150700,Iron Spear,Sacred,Spear,SpearNormal,10000,0.08,E,1,0.06,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
16150000,Iron Spear,Standard,Spear,SpearNormal,10000,0.44,D,1,0.33,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1130000,Ivory Sickle,Standard,Dagger,Dagger,10000,0.23,E,1,0.59,D,1,0.40,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
44010000,Jar Cannon,Standard,Ballista,Ballista,10000,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,,STR|DEX|INT|FAI|ARC
14031100,Jawbone Axe,Blood,Axe,AxeNormal,10013,0.57,D,1,0.20,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
14030900,Jawbone Axe,Cold,Axe,AxeNormal,10000,0.54,D,1,0.19,E,1,0.28,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
14030400,Jawbone Axe,Fire,Axe,AxeNormal,10005,0.32,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14030500,Jawbone Axe,Flame Art,Axe,AxeNormal,10000,0.12,E,1,0.04,E,1,0.00,-,0,0.36,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14030100,Jawbone Axe,Heavy,Axe,AxeNormal,10000,0.63,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
14030200,Jawbone Axe,Keen,Axe,AxeNormal,10000,0.08,E,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14030600,Jawbone Axe,Lightning,Axe,AxeNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14030800,Jawbone Axe,Magic,Axe,AxeNormal,10000,0.18,E,1,0.06,E,1,0.36,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
14031200,Jawbone Axe,Occult,Axe,AxeNormal,10013,0.24,E,1,0.08,E,1,0.00,-,0,0.00,-,0,0.69,C,1,STR|DEX|ARC,INT|FAI
14031000,Jawbone Axe,Poison,Axe,AxeNormal,10013,0.57,D,1,0.20,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
14030300,Jawbone Axe,Quality,Axe,AxeNormal,10000,0.55,D,1,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14030700,Jawbone Axe,Sacred,Axe,AxeNormal,10000,0.12,E,1,0.04,E,1,0.00,-,0,0.36,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14030000,Jawbone Axe,Standard,Axe,AxeNormal,10000,0.60,C,1,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32120000,Jellyfish Shield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
21101100,Katar,Blood,Fist,Knuckle,10013,0.28,D,1,0.42,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
21100900,Katar,Cold,Fist,Knuckle,10000,0.27,D,1,0.40,D,1,0.33,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
21100400,Katar,Fire,Fist,Knuckle,10005,0.31,D,1,0.15,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21100500,Katar,Flame Art,Fist,Knuckle,10000,0.09,E,1,0.13,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21100100,Katar,Heavy,Fist,Knuckle,10000,0.43,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
21100200,Katar,Keen,Fist,Knuckle,10000,0.15,E,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21100600,Katar,Lightning,Fist,Knuckle,10000,0.15,E,1,0.31,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21100800,Katar,Magic,Fist,Knuckle,10000,0.09,E,1,0.13,E,1,0.37,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
21101200,Katar,Occult,Fist,Knuckle,10013,0.12,E,1,0.18,E,1,0.00,-,0,0.00,-,0,0.63,C,1,STR|DEX|ARC,INT|FAI
21101000,Katar,Poison,Fist,Knuckle,10013,0.28,D,1,0.42,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
21100300,Katar,Quality,Fist,Knuckle,10000,0.53,D,1,0.53,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21100700,Katar,Sacred,Fist,Knuckle,10000,0.09,E,1,0.13,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21100000,Katar,Standard,Fist,Knuckle,10000,0.30,D,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31001100,Kite Shield,Blood,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31000900,Kite Shield,Cold,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31000400,Kite Shield,Fire,Medium Shield,ShieldNormal,10005,0.28,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31000500,Kite Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.14,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31000100,Kite Shield,Heavy,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31000200,Kite Shield,Keen,Medium Shield,ShieldNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31000600,Kite Shield,Lightning,Medium Shield,ShieldNormal,10000,0.08,E,1,0.28,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31000800,Kite Shield,Magic,Medium Shield,ShieldNormal,10000,0.16,E,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31001200,Kite Shield,Occult,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.38,D,1,STR|ARC,DEX|INT|FAI
31001000,Kite Shield,Poison,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31000300,Kite Shield,Quality,Medium Shield,ShieldNormal,10000,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31000700,Kite Shield,Sacred,Medium Shield,ShieldNormal,10000,0.18,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31000000,Kite Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
3041100,Knight's Blood Greatsword,Blood,Greatsword,SwordLarge,10013,0.31,D,1,0.41,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
3040900,Knight's Cold Greatsword,Cold,Greatsword,SwordLarge,10000,0.29,D,1,0.39,D,1,0.34,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3040400,Knight's Fire Greatsword,Fire,Greatsword,SwordLarge,10005,0.31,D,1,0.15,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
4520400,Knight's Fire Greatsword,Fire,Colossal Sword,SwordGigantic,20010500,0.38,D,1,0.20,E,1,0.00,-,0,0.05,E,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1510400,Knight's Fire Shortsword,Fire,Dagger,Dagger,20010500,0.41,D,1,0.22,E,1,0.00,-,0,0.27,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3040500,Knight's Flame Art Greatsword,Flame Art,Greatsword,SwordLarge,10000,0.09,E,1,0.13,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3040000,Knight's Greatsword,Standard,Greatsword,SwordLarge,10000,0.33,D,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3040100,Knight's Heavy Greatsword,Heavy,Greatsword,SwordLarge,10000,0.43,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
3040200,Knight's Keen Greatsword,Keen,Greatsword,SwordLarge,10000,0.15,E,1,0.42,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3040600,Knight's Lightning Greatsword,Lightning,Greatsword,SwordLarge,10000,0.15,E,1,0.31,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3040800,Knight's Magic Greatsword,Magic,Greatsword,SwordLarge,10000,0.09,E,1,0.13,E,1,0.34,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3041200,Knight's Occult Greatsword,Occult,Greatsword,SwordLarge,10013,0.13,E,1,0.17,E,1,0.00,-,0,0.00,-,0,0.65,C,1,STR|DEX|ARC,INT|FAI
3041000,Knight's Poison Greatsword,Poison,Greatsword,SwordLarge,10013,0.31,D,1,0.41,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
3040300,Knight's Quality Greatsword,Quality,Greatsword,SwordLarge,10000,0.53,D,1,0.53,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3040700,Knight's Sacred Greatsword,Sacred,Greatsword,SwordLarge,10000,0.09,E,1,0.13,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
24510000,Lamenting Visage,Standard,Torch,Torch,10000,0.96,B,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
17060900,Lance,Cold,Heavy Spear,SpearHeavy,10000,0.45,D,1,0.36,D,1,0.45,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17060400,Lance,Fire,Heavy Spear,SpearHeavy,10005,0.39,D,1,0.09,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17060500,Lance,Flame Art,Heavy Spear,SpearHeavy,10000,0.10,E,1,0.08,E,1,0.00,-,0,0.46,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17060100,Lance,Heavy,Heavy Spear,SpearHeavy,10000,0.52,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
17060200,Lance,Keen,Heavy Spear,SpearHeavy,10000,0.18,E,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17060600,Lance,Lightning,Heavy Spear,SpearHeavy,10000,0.09,E,1,0.39,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17060800,Lance,Magic,Heavy Spear,SpearHeavy,10000,0.10,E,1,0.08,E,1,0.45,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17061200,Lance,Occult,Heavy Spear,SpearHeavy,10013,0.20,E,1,0.16,E,1,0.00,-,0,0.00,-,0,0.76,C,1,STR|DEX|ARC,INT|FAI
17061000,Lance,Poison,Heavy Spear,SpearHeavy,10013,0.45,D,1,0.36,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
17060300,Lance,Quality,Heavy Spear,SpearHeavy,10000,0.61,C,1,0.61,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17060700,Lance,Sacred,Heavy Spear,SpearHeavy,10000,0.10,E,1,0.08,E,1,0.00,-,0,0.46,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17060000,Lance,Standard,Heavy Spear,SpearHeavy,10000,0.50,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12001100,Large Club,Blood,Great Hammer,HammerLarge,10013,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
12000900,Large Club,Cold,Great Hammer,HammerLarge,10000,0.66,C,1,0.00,-,0,0.33,D,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
12000400,Large Club,Fire,Great Hammer,HammerLarge,10005,0.37,D,1,0.07,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12000500,Large Club,Flame Art,Great Hammer,HammerLarge,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.35,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
12000100,Large Club,Heavy,Great Hammer,HammerLarge,10000,0.64,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
12000200,Large Club,Keen,Great Hammer,HammerLarge,10000,0.14,E,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12000600,Large Club,Lightning,Great Hammer,HammerLarge,10000,0.07,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12000800,Large Club,Magic,Great Hammer,HammerLarge,10000,0.22,E,1,0.00,-,0,0.39,D,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
12001200,Large Club,Occult,Great Hammer,HammerLarge,10013,0.59,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.62,C,1,STR|ARC,DEX|INT|FAI
12001000,Large Club,Poison,Great Hammer,HammerLarge,10013,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
12000300,Large Club,Quality,Great Hammer,HammerLarge,10000,0.56,D,1,0.56,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12000700,Large Club,Sacred,Great Hammer,HammerLarge,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.35,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
12000000,Large Club,Standard,Great Hammer,HammerLarge,10000,0.74,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31230900,Large Leather Shield,Cold,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31230400,Large Leather Shield,Fire,Medium Shield,ShieldNormal,10005,0.28,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31230500,Large Leather Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.14,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31230100,Large Leather Shield,Heavy,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31230200,Large Leather Shield,Keen,Medium Shield,ShieldNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31230600,Large Leather Shield,Lightning,Medium Shield,ShieldNormal,10000,0.08,E,1,0.28,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31230800,Large Leather Shield,Magic,Medium Shield,ShieldNormal,10000,0.16,E,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31231200,Large Leather Shield,Occult,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.38,D,1,STR|ARC,DEX|INT|FAI
31231000,Large Leather Shield,Poison,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31230300,Large Leather Shield,Quality,Medium Shield,ShieldNormal,10000,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31230700,Large Leather Shield,Sacred,Medium Shield,ShieldNormal,10000,0.18,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31230000,Large Leather Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
2250000,Lazuli Glintstone Sword,Standard,Straight Sword,SwordNormal,10000,0.38,D,1,0.15,E,1,0.30,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
67510000,Leda's Sword,Standard,Light Greatsword,LightGreatsword,10000,0.15,E,1,0.60,C,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
43020000,Light Crossbow,Standard,Crossbow,ClossBow,10000,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,,STR|DEX|INT|FAI|ARC
61530000,Lightning Perfume Bottle,Standard,Perfume Bottle,PerfumeBottle,20000000,0.00,-,0,0.40,D,1,0.00,-,0,0.40,D,1,0.00,-,0,DEX|FAI,STR|INT|ARC
42000000,Lion Greatbow,Standard,Greatbow,BowLarge,10000,0.30,D,1,0.25,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3521100,Lizard Greatsword,Blood,Greatsword,SwordLarge,10013,0.26,D,1,0.45,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
3520900,Lizard Greatsword,Cold,Greatsword,SwordLarge,10000,0.25,D,1,0.43,D,1,0.36,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3520400,Lizard Greatsword,Fire,Greatsword,SwordLarge,10005,0.35,D,1,0.07,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3520500,Lizard Greatsword,Flame Art,Greatsword,SwordLarge,10000,0.08,E,1,0.14,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3520100,Lizard Greatsword,Heavy,Greatsword,SwordLarge,10000,0.41,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
3520200,Lizard Greatsword,Keen,Greatsword,SwordLarge,10000,0.07,E,1,0.49,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3520600,Lizard Greatsword,Lightning,Greatsword,SwordLarge,10000,0.07,E,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3520800,Lizard Greatsword,Magic,Greatsword,SwordLarge,10000,0.08,E,1,0.14,E,1,0.36,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3521200,Lizard Greatsword,Occult,Greatsword,SwordLarge,10013,0.11,E,1,0.19,E,1,0.00,-,0,0.00,-,0,0.64,C,1,STR|DEX|ARC,INT|FAI
3521000,Lizard Greatsword,Poison,Greatsword,SwordLarge,10013,0.26,D,1,0.45,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
3520300,Lizard Greatsword,Quality,Greatsword,SwordLarge,10000,0.47,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3520700,Lizard Greatsword,Sacred,Greatsword,SwordLarge,10000,0.08,E,1,0.14,E,1,0.00,-,0,0.36,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3520000,Lizard Greatsword,Standard,Greatsword,SwordLarge,10000,0.28,D,1,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
41000000,Longbow,Standard,Bow,BowNormal,10000,0.20,E,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
15051100,Longhaft Axe,Blood,Greataxe,AxeLarge,10013,0.45,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
15050900,Longhaft Axe,Cold,Greataxe,AxeLarge,10000,0.45,D,1,0.35,D,1,0.31,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
15050400,Longhaft Axe,Fire,Greataxe,AxeLarge,10005,0.37,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
15050500,Longhaft Axe,Flame Art,Greataxe,AxeLarge,10000,0.15,E,1,0.11,E,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
15050100,Longhaft Axe,Heavy,Greataxe,AxeLarge,10000,0.52,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
15050200,Longhaft Axe,Keen,Greataxe,AxeLarge,10000,0.13,E,1,0.46,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
15050600,Longhaft Axe,Lightning,Greataxe,AxeLarge,10000,0.08,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
15050800,Longhaft Axe,Magic,Greataxe,AxeLarge,10000,0.15,E,1,0.11,E,1,0.40,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
15051200,Longhaft Axe,Occult,Greataxe,AxeLarge,10013,0.20,E,1,0.15,E,1,0.00,-,0,0.00,-,0,0.75,C,1,STR|DEX|ARC,INT|FAI
15051000,Longhaft Axe,Poison,Greataxe,AxeLarge,10013,0.45,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
15050300,Longhaft Axe,Quality,Greataxe,AxeLarge,10000,0.58,D,1,0.58,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
15050700,Longhaft Axe,Sacred,Greataxe,AxeLarge,10000,0.15,E,1,0.11,E,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
